Unnamed: 0,code,name,description,material,size,fragm,cultlayer,execorg,survyear,row_id,image_file,image_abs,image_exists,artifact_id,group_key,name_raw,name_norm,material_raw,material_norm,fragm_raw,fragm_norm,raw_label,norm_label,label_is_missing,label_is_uncertain,group_has_conflict,is_very_rare,quality_flag,split
16007,ВО-1л58-2017-0604,Изразец,Изразец-перемычка красноглиняный с белой поливой,Керамика,"23 х 4,3 х 1,5; выс.рум=3,8 см",Целый,Строительный мусор и супесь - заполн. кирпичн. постр-ки,ИИМК РАН,2017.0,1312,dataset/ВО-1л58-2017-0604_orig.jpg,cu_data/dataset/ВО-1л58-2017-0604_orig.jpg,True,ВО-1л58-2017-0604,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Целый,целый,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16008,ВО-1л58-2017-0605,Изразец,Изразец-перемычка красноглиняный с белой поливой,Керамика,"22+ х 4,3 х 1,5; выс.рум=4,2 см",Целый,Строительный мусор и супесь - заполн. кирпичн. постр-ки,ИИМК РАН,2017.0,1313,dataset/ВО-1л58-2017-0605_orig.jpg,cu_data/dataset/ВО-1л58-2017-0605_orig.jpg,True,ВО-1л58-2017-0605,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Целый,целый,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16009,ВО-1л58-2017-0606,Изразец,Изразец-перемычка красноглиняный с белой поливой,Керамика,"22 х 4,3 х 1,5; выс.рум=3 см",Целый,Строительный мусор и супесь - заполн. кирпичн. постр-ки,ИИМК РАН,2017.0,1314,dataset/ВО-1л58-2017-0606_orig.jpg,cu_data/dataset/ВО-1л58-2017-0606_orig.jpg,True,ВО-1л58-2017-0606,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Целый,целый,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16023,ВО-1л58-2017-0625,Тарелка,Тарелки фаянсовой с белой поливой снаружи и внутри с кобальтовой росписью венчика фр-т,Фаянс,Д= ок 22 см,Фрагмент,Заполнение траншеи участка,ИИМК РАН,2017.0,1315,dataset/ВО-1л58-2017-0625_orig.jpg,cu_data/dataset/ВО-1л58-2017-0625_orig.jpg,True,ВО-1л58-2017-0625,ВО-1л58-2017,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,train_seed
16025,ВО-1л58-2017-0627,Изразец,"Изразца красноглиняного прямоугольного стенового с белой поливой и голубой сюжетной росписью фр-т, румпа утрачена",Керамика,5+ х 5+ х 1 см,Фрагмент,Заполнение траншеи участка,ИИМК РАН,2017.0,1316,dataset/ВО-1л58-2017-0627_orig.jpg,cu_data/dataset/ВО-1л58-2017-0627_orig.jpg,True,ВО-1л58-2017-0627,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16028,ВО-1л58-2017-0631,Изразец,"Изразца (ножки ?) красноглиняного с белой поливой фр-т, румпа утрачена",Керамика,,Фрагмент,Заполнение траншеи участка,ИИМК РАН,2017.0,1317,dataset/ВО-1л58-2017-0631_orig.jpg,cu_data/dataset/ВО-1л58-2017-0631_orig.jpg,True,ВО-1л58-2017-0631,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,True,True,False,uncertain_label|group_conflict,train_seed
16029,ВО-1л58-2017-0632,Изразец,"Изразца (поясного ?) красноглиняного с белой поливой фр-т, румпа отбита",Керамика,"20,5+ х 9+ х 1 см",Фрагмент,Заполнение траншеи участка,ИИМК РАН,2017.0,1318,dataset/ВО-1л58-2017-0632_orig.jpg,cu_data/dataset/ВО-1л58-2017-0632_orig.jpg,True,ВО-1л58-2017-0632,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,True,True,False,uncertain_label|group_conflict,train_seed
16030,ВО-1л58-2017-0633,Изразец,Изразца прямоугольного стенового красноглиняного с белой поливой угла фр-т,Керамика,"13+ х 10,5+ х 1; выс.рум=4 см",Фрагмент,Заполнение траншеи участка,ИИМК РАН,2017.0,1319,dataset/ВО-1л58-2017-0633_orig.jpg,cu_data/dataset/ВО-1л58-2017-0633_orig.jpg,True,ВО-1л58-2017-0633,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16031,ВО-1л58-2017-0634,Изразец,Изразца-перемычки красноглиняного с белой поливой фр-т,Керамика,"14,5+ х 4,2 х 1,5;; выс.рум=3,5 см",Фрагмент,Заполнение траншеи участка,ИИМК РАН,2017.0,1320,dataset/ВО-1л58-2017-0634_orig.jpg,cu_data/dataset/ВО-1л58-2017-0634_orig.jpg,True,ВО-1л58-2017-0634,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16032,ВО-1л58-2017-0635,Изразец,Изразца-перемычки красноглиняного с белой поливой фр-т,Керамика,"13+ х 4,5 х 1,5;; выс.рум=356 см",Фрагмент,Заполнение траншеи участка,ИИМК РАН,2017.0,1321,dataset/ВО-1л58-2017-0635_orig.jpg,cu_data/dataset/ВО-1л58-2017-0635_orig.jpg,True,ВО-1л58-2017-0635,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16033,ВО-1л58-2017-0645,Крышка,Сосуда красноглиняного крышки фр-т,Керамика,Д=16 см,Фрагмент,Заполнение траншеи участка,ИИМК РАН,2017.0,1322,dataset/ВО-1л58-2017-0645_orig.jpg,cu_data/dataset/ВО-1л58-2017-0645_orig.jpg,True,ВО-1л58-2017-0645,ВО-1л58-2017,Крышка,крышка,Керамика,керамика,Фрагмент,фрагмент,Крышка,крышка,False,False,True,False,group_conflict,train_seed
16060,ВО-1л58-2017-0673,Миска,Миски красноглиняной венчика фр-т,Керамика,Д=25 см,Фрагмент,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,1323,dataset/ВО-1л58-2017-0673_orig.jpg,cu_data/dataset/ВО-1л58-2017-0673_orig.jpg,True,ВО-1л58-2017-0673,ВО-1л58-2017,Миска,миска,Керамика,керамика,Фрагмент,фрагмент,Миска,миска,False,False,True,False,group_conflict,train_seed
16075,ВО-1л58-2017-0688,Тарелка,Тарелки фаянсовой с розоватой поливой снаружи и внутри венчика волнистого фр-т,Фаянс,Д= ок 24 см,Фрагмент,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,1324,dataset/ВО-1л58-2017-0688_orig.jpg,cu_data/dataset/ВО-1л58-2017-0688_orig.jpg,True,ВО-1л58-2017-0688,ВО-1л58-2017,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,train_seed
16076,ВО-1л58-2017-0689,Тарелка,Тарелки фаянсовой с розоватой поливой снаружи и внутри с росписью цветами (зеленой и голубой краской) с частью клейма донца фр-т,Фаянс,Д неопределим см,Фрагмент,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,1325,dataset/ВО-1л58-2017-0689_orig.jpg,cu_data/dataset/ВО-1л58-2017-0689_orig.jpg,True,ВО-1л58-2017-0689,ВО-1л58-2017,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,train_seed
16088,ВО-1л58-2017-0713,Изразец,"Изразца прямоугольного стенового красноглиняного с белой поливой бирюзовой и лиловой росписью фр-т, румпа утрачена",Керамика,"13,5+ х 6+ х 1 см",Фрагмент,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,1326,dataset/ВО-1л58-2017-0713_orig.jpg,cu_data/dataset/ВО-1л58-2017-0713_orig.jpg,True,ВО-1л58-2017-0713,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16089,ВО-1л58-2017-0714,Изразец,"Изразца прямоугольного стенового красноглиняного с белой поливой бирюзовой и лиловой росписью фр-т, румпа утрачена",Керамика,11+ х 6+ х 1 см,Фрагмент,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,1327,dataset/ВО-1л58-2017-0714_orig.jpg,cu_data/dataset/ВО-1л58-2017-0714_orig.jpg,True,ВО-1л58-2017-0714,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16090,ВО-1л58-2017-0715,Изразец,"Изразца прямоугольного стенового красноглиняного с белой поливой бирюзовой и лиловой росписью фр-т, румпа утрачена",Керамика,"11+ х 9,5+ х 1 см",Фрагмент,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,1328,dataset/ВО-1л58-2017-0715_orig.jpg,cu_data/dataset/ВО-1л58-2017-0715_orig.jpg,True,ВО-1л58-2017-0715,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16091,ВО-1л58-2017-0716,Изразец,Изразца прямоугольного стенового красноглиняного с белой поливой бирюзовой и лиловой росписью угла фр-т,Керамика,"10,5+ х 7,5+ х 1; выс.рум=3,5 см",Фрагмент,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,1329,dataset/ВО-1л58-2017-0716_orig.jpg,cu_data/dataset/ВО-1л58-2017-0716_orig.jpg,True,ВО-1л58-2017-0716,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16092,ВО-1л58-2017-0717,Изразец,"Изразца (поясного ?) красноглиняного с белой поливой бирюзовой и лиловой росписью фр-т, румпа утрачена",Керамика,"12,5+ х 10+ х 1,5 см",Фрагмент,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,1330,dataset/ВО-1л58-2017-0717_orig.jpg,cu_data/dataset/ВО-1л58-2017-0717_orig.jpg,True,ВО-1л58-2017-0717,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,True,True,False,uncertain_label|group_conflict,train_seed
16093,ВО-1л58-2017-0718,Изразец,"Изразца-перемычки красноглиняного с белой поливой бирюзовой и лиловой росписью фр-т, румпа утрачена",Керамика,"6+ х 3,5 х 2 см",Фрагмент,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,1331,dataset/ВО-1л58-2017-0718_orig.jpg,cu_data/dataset/ВО-1л58-2017-0718_orig.jpg,True,ВО-1л58-2017-0718,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16094,ВО-1л58-2017-0721,Изразец,Изразец-городок белоглиняный фигурный с белой поливой и синей росписью цветами,Керамика,"9 х 8,5 х 1,5 см",Целый,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,1332,dataset/ВО-1л58-2017-0721_orig.jpg,cu_data/dataset/ВО-1л58-2017-0721_orig.jpg,True,ВО-1л58-2017-0721,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Целый,целый,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16095,ВО-1л58-2017-0722,Плитка,Плитки стеновой белоглиняной с белой поливой и голубой сюжетной росписью фр-т,Керамика,"11+ х 5+ х 0,7 см",Фрагмент,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,1333,dataset/ВО-1л58-2017-0722_orig.jpg,cu_data/dataset/ВО-1л58-2017-0722_orig.jpg,True,ВО-1л58-2017-0722,ВО-1л58-2017,Плитка,плитка,Керамика,керамика,Фрагмент,фрагмент,Плитка,плитка,False,False,True,False,group_conflict,train_seed
16096,ВО-1л58-2017-0723,Изразец,"Изразца прямоугольного стенового красноглиняного с белой поливой  и голубой росписью фр-т, румпа утрачена",Керамика,14+ х 11+ х 1 см,Фрагмент,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,1334,dataset/ВО-1л58-2017-0723_orig.jpg,cu_data/dataset/ВО-1л58-2017-0723_orig.jpg,True,ВО-1л58-2017-0723,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16097,ВО-1л58-2017-0724,Изразец,Изразца-перемычки красноглиняного с белой поливой и голубой росписью фр-т,Керамика,"8,5+ х 3,2 х 1,5; выс.рум=4 см",Фрагмент,Бурая супесь с раствором и кирпичами на дер-ом настиле и выше,ИИМК РАН,2017.0,1335,dataset/ВО-1л58-2017-0724_orig.jpg,cu_data/dataset/ВО-1л58-2017-0724_orig.jpg,True,ВО-1л58-2017-0724,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16101,ВО-1л58-2017-0734,Крышка,Сосуда красноглиняного ручка от крышки круглая в сечении,Керамика,Д=4 см,Фрагмент,Развал цоколя и кирпичной стенки,ИИМК РАН,2017.0,1336,dataset/ВО-1л58-2017-0734_orig.jpg,cu_data/dataset/ВО-1л58-2017-0734_orig.jpg,True,ВО-1л58-2017-0734,ВО-1л58-2017,Крышка,крышка,Керамика,керамика,Фрагмент,фрагмент,Крышка,крышка,False,False,True,False,group_conflict,train_seed
16102,ВО-1л58-2017-0735,Тарелка,Тарелки фаянсовой с белой поливой снаружи и внутри с кобальтовой росписью венчика фр-т,Фаянс,Д=20 см,Фрагмент,Развал цоколя и кирпичной стенки,ИИМК РАН,2017.0,1337,dataset/ВО-1л58-2017-0735_orig.jpg,cu_data/dataset/ВО-1л58-2017-0735_orig.jpg,True,ВО-1л58-2017-0735,ВО-1л58-2017,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,train_seed
16103,ВО-1л58-2017-0736,Блюдце,Блюдца фарфорового с белой поливой снаружи и внутри со следами терракотовой росписи донца фр-т,Фарфор,Д=8 см,Фрагмент,Развал цоколя и кирпичной стенки,ИИМК РАН,2017.0,1338,dataset/ВО-1л58-2017-0736_orig.jpg,cu_data/dataset/ВО-1л58-2017-0736_orig.jpg,True,ВО-1л58-2017-0736,ВО-1л58-2017,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,train_seed
16105,ВО-1л58-2017-0743,Тарелка,"Тарелки сероглиняной с темно-серой поливой внутри, с росписью коричневой и зеленой краской профиль",Керамика,"Двен= ок 22; Ддон=13; выс=3,5 см",Фрагмент,"Супесь, песок со строит. мусором (зачистка по дерев. полу)",ИИМК РАН,2017.0,1339,dataset/ВО-1л58-2017-0743_orig.jpg,cu_data/dataset/ВО-1л58-2017-0743_orig.jpg,True,ВО-1л58-2017-0743,ВО-1л58-2017,Тарелка,тарелка,Керамика,керамика,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,train_seed
16107,ВО-1л58-2017-0745,Миска,Миски белоглиняной с желто-коричневой разводами поливой внутри и снаружи венчика фр-т,Керамика,Д=16 см,Фрагмент,"Супесь, песок со строит. мусором (зачистка по дерев. полу)",ИИМК РАН,2017.0,1340,dataset/ВО-1л58-2017-0745_orig.jpg,cu_data/dataset/ВО-1л58-2017-0745_orig.jpg,True,ВО-1л58-2017-0745,ВО-1л58-2017,Миска,миска,Керамика,керамика,Фрагмент,фрагмент,Миска,миска,False,False,True,False,group_conflict,train_seed
16108,ВО-1л58-2017-0746,Крышка,Сосуда белоглиняного со светло-зеленой поливой снаружи крышка фрагментированная,Керамика,Д=8 см,Фрагмент,"Супесь, песок со строит. мусором (зачистка по дерев. полу)",ИИМК РАН,2017.0,1341,dataset/ВО-1л58-2017-0746_orig.jpg,cu_data/dataset/ВО-1л58-2017-0746_orig.jpg,True,ВО-1л58-2017-0746,ВО-1л58-2017,Крышка,крышка,Керамика,керамика,Фрагмент,фрагмент,Крышка,крышка,False,False,True,False,group_conflict,train_seed
16114,ВО-1л58-2017-0753,Миска (?),Сосуда (миски ?) фаянсовой  с бежевой поливой внутри и снаружи венчика фр-т,Фаянс,Д=15 см,Фрагмент,"Супесь, песок со строит. мусором (зачистка по дерев. полу)",ИИМК РАН,2017.0,1342,dataset/ВО-1л58-2017-0753_orig.jpg,cu_data/dataset/ВО-1л58-2017-0753_orig.jpg,True,ВО-1л58-2017-0753,ВО-1л58-2017,Миска (?),миска,Фаянс,фаянс,Фрагмент,фрагмент,Миска (?),миска,False,True,True,False,uncertain_label|group_conflict,train_seed
16115,ВО-1л58-2017-0754,Изразец,"Изразца-перемычки белоглиняного изогнутого со следами белой поливы и синей росписи, с отверстием в румпе фр-т",Керамика,"9+ х 3 х 1,5; выс.рум=3 см",Фрагмент,"Супесь, песок со строит. мусором (зачистка по дерев. полу)",ИИМК РАН,2017.0,1343,dataset/ВО-1л58-2017-0754_orig.jpg,cu_data/dataset/ВО-1л58-2017-0754_orig.jpg,True,ВО-1л58-2017-0754,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16119,ВО-1л58-2017-0767,Изразец,"Изразец-перемычка белоглиняный со следами белой поливы и синей (?) росписи, с отверстием в румпе",Керамика,"14,5 х 3 х 1,5; выс.рум=3,5 см",Целый,"Заполнение большого помещ. ""кирпичн. дома"" - песок супесь со строит мусором",ИИМК РАН,2017.0,1344,dataset/ВО-1л58-2017-0767_orig.jpg,cu_data/dataset/ВО-1л58-2017-0767_orig.jpg,True,ВО-1л58-2017-0767,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Целый,целый,Изразец,изразец,False,True,True,False,uncertain_label|group_conflict,train_seed
16120,ВО-1л58-2017-0768,Изразец,"Изразец-перемычка белоглиняный со следами белой поливы и синей (?) росписи, с отверстием в румпе, фрагментированный",Керамика,"14,2 х 3 х 1,5; выс.рум=3,5 см",Фрагмент,"Заполнение большого помещ. ""кирпичн. дома"" - песок супесь со строит мусором",ИИМК РАН,2017.0,1345,dataset/ВО-1л58-2017-0768_orig.jpg,cu_data/dataset/ВО-1л58-2017-0768_orig.jpg,True,ВО-1л58-2017-0768,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,True,True,False,uncertain_label|group_conflict,train_seed
16121,ВО-1л58-2017-0769,Изразец,Изразца-перемычки красноглиняного со следами белой поливы и синей росписи фр-т,Керамика,"6+ х ,53 х 1,3; выс.рум=3,5 см",Фрагмент,"Заполнение большого помещ. ""кирпичн. дома"" - песок супесь со строит мусором",ИИМК РАН,2017.0,1346,dataset/ВО-1л58-2017-0769_orig.jpg,cu_data/dataset/ВО-1л58-2017-0769_orig.jpg,True,ВО-1л58-2017-0769,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16122,ВО-1л58-2017-0770,Изразец,Изразца-перемычки красноглиняного со следами белой поливы и синей росписи фр-т,Керамика,"4,5+ х ,53 х 1,3; выс.рум=3,5 см",Фрагмент,"Заполнение большого помещ. ""кирпичн. дома"" - песок супесь со строит мусором",ИИМК РАН,2017.0,1347,dataset/ВО-1л58-2017-0770_orig.jpg,cu_data/dataset/ВО-1л58-2017-0770_orig.jpg,True,ВО-1л58-2017-0770,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16131,ВО-1л58-2017-0779,Изразец,Изразца-перемычки красноглиняного с белой поливой фр-т,Керамика,"11+ х 4,5 х 1,5; выс.рум=3,5 см",Фрагмент,"Заполнение большого помещ. ""кирпичн. дома"" - песок супесь со строит мусором",ИИМК РАН,2017.0,1348,dataset/ВО-1л58-2017-0779_orig.jpg,cu_data/dataset/ВО-1л58-2017-0779_orig.jpg,True,ВО-1л58-2017-0779,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16132,ВО-1л58-2017-0780,Изразец,Изразца пояса-валика красноглиняного с белой поливой фр-т,Керамика,"11,5+ х 11 х 1,5; выс.рум=3+ см",Фрагмент,"Заполнение большого помещ. ""кирпичн. дома"" - песок супесь со строит мусором",ИИМК РАН,2017.0,1349,dataset/ВО-1л58-2017-0780_orig.jpg,cu_data/dataset/ВО-1л58-2017-0780_orig.jpg,True,ВО-1л58-2017-0780,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16133,ВО-1л58-2017-0781,Изразец,"Изразец плоский стеновой красноглиняный с белой поливой, фрагментированный",Керамика,"22 х 18,5 х 1; выс.рум=4 см",Фрагмент,"Заполнение большого помещ. ""кирпичн. дома"" - песок супесь со строит мусором",ИИМК РАН,2017.0,1350,dataset/ВО-1л58-2017-0781_orig.jpg,cu_data/dataset/ВО-1л58-2017-0781_orig.jpg,True,ВО-1л58-2017-0781,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16143,ВО-1л58-2017-0799,Тарелка,Тарелки фарфоровой с белой поливой снаружи и внутри с синим геометрическим орнаментом по краю венчика фр-т,Фарфор,Д=22 см,Фрагмент,Бурая супесь со щепой (зачистка по доскам и щепе),ИИМК РАН,2017.0,1351,dataset/ВО-1л58-2017-0799_orig.jpg,cu_data/dataset/ВО-1л58-2017-0799_orig.jpg,True,ВО-1л58-2017-0799,ВО-1л58-2017,Тарелка,тарелка,Фарфор,фарфор,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,train_seed
16177,ВО-1л58-2017-0841,Изразец,Изразца-перемычки красноглиняного с белой поливой фр-т,Керамика,"10+ х 3 х 1,5; выс.румп=3,7 см",Фрагмент,Т-серая супесь со щепой,ИИМК РАН,2017.0,1352,dataset/ВО-1л58-2017-0841_orig.jpg,cu_data/dataset/ВО-1л58-2017-0841_orig.jpg,True,ВО-1л58-2017-0841,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,train_seed
16181,ВО-1л58-2017-0868,Изразец,"Изразца красноглиняного (полочки ?) с белой поливой фр-т,",Керамика,16+ х 11+ х 1 см,Фрагмент,Разборка наброски досок и расчистка по плотной щепе под ними,ИИМК РАН,2017.0,1353,dataset/ВО-1л58-2017-0868_orig.jpg,cu_data/dataset/ВО-1л58-2017-0868_orig.jpg,True,ВО-1л58-2017-0868,ВО-1л58-2017,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,True,True,False,uncertain_label|group_conflict,train_seed
16184,ВО-1л58-2017-0873,Миска,Миски красноглиняной с росписью белой краской с прозрачной бесцветной и зелеными пятнами поливой внутри профиль,Керамика,"Двен=19; Ддон=10,6; выс=7 см",Фрагмент,Разборка наброски досок и расчистка по плотной щепе под ними,ИИМК РАН,2017.0,1354,dataset/ВО-1л58-2017-0873_orig.jpg,cu_data/dataset/ВО-1л58-2017-0873_orig.jpg,True,ВО-1л58-2017-0873,ВО-1л58-2017,Миска,миска,Керамика,керамика,Фрагмент,фрагмент,Миска,миска,False,False,True,False,group_conflict,train_seed
16185,ВО-1л58-2017-0874,Миска,Миски красноглиняной с росписью белой краской с прозрачной желтоватой и зелеными пятнами поливой внутри профиль,Керамика,"Двен=20; Ддон=10,6; выс=6,5 см",Фрагмент,Разборка наброски досок и расчистка по плотной щепе под ними,ИИМК РАН,2017.0,1355,dataset/ВО-1л58-2017-0874_orig.jpg,cu_data/dataset/ВО-1л58-2017-0874_orig.jpg,True,ВО-1л58-2017-0874,ВО-1л58-2017,Миска,миска,Керамика,керамика,Фрагмент,фрагмент,Миска,миска,False,False,True,False,group_conflict,train_seed
16191,ВО-1л58-2017-0881,Тарелка,Тарелки фаянсовой с белой поливой снаружи и внутри с кобальтовой росписью фр-ты,Фаянс,Д= ок 20 см,Фрагмент,Разборка наброски досок и расчистка по плотной щепе под ними,ИИМК РАН,2017.0,1356,dataset/ВО-1л58-2017-0881_orig.jpg,cu_data/dataset/ВО-1л58-2017-0881_orig.jpg,True,ВО-1л58-2017-0881,ВО-1л58-2017,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,train_seed
16201,ВО-1л58-2017-0911,Тарелка,Тарелки фаянсовой с голубоватой поливой снаружи и внутри с кобальтовой росписью венчика фр-т,Фаянс,Д=24 см,Фрагмент,Строительный мусор с остатков пола из ф-тов столбов,ИИМК РАН,2017.0,1357,dataset/ВО-1л58-2017-0911_orig.jpg,cu_data/dataset/ВО-1л58-2017-0911_orig.jpg,True,ВО-1л58-2017-0911,ВО-1л58-2017,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,train_seed
16218,ВО-1л58-2017-0962,Блюдце,Блюдца фарфорового с белой поливой снаружи и внутри с синей и красной росписью донца фр-т,Фарфор,Д=7 см,Фрагмент,Заполнение под полом (зачистка по уровню щепы во дворе),ИИМК РАН,2017.0,1358,dataset/ВО-1л58-2017-0962_orig.jpg,cu_data/dataset/ВО-1л58-2017-0962_orig.jpg,True,ВО-1л58-2017-0962,ВО-1л58-2017,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,train_seed
16219,ВО-1л58-2017-0963,Миска,Миски красноглиняной с росписью белой краской с прозрачной бесцветной и зелеными пятнами поливой внутри венчика фр-т,Керамика,Двен=19 см,Фрагмент,Заполнение под полом (зачистка по уровню щепы во дворе),ИИМК РАН,2017.0,1359,dataset/ВО-1л58-2017-0963_orig.jpg,cu_data/dataset/ВО-1л58-2017-0963_orig.jpg,True,ВО-1л58-2017-0963,ВО-1л58-2017,Миска,миска,Керамика,керамика,Фрагмент,фрагмент,Миска,миска,False,False,True,False,group_conflict,train_seed
16223,ВО-1л58-2017-0973,Тарелка/блюдо,Тарелки/блюда фаянсового с белой поливой снаружи и с кобальтовой росписью цветами внутри донца фр-т,Фаянс,Д неопределим см,Фрагмент,"Засыпка битым кирпич. и изразцами под ""фунд-ом""",ИИМК РАН,2017.0,1360,dataset/ВО-1л58-2017-0973_orig.jpg,cu_data/dataset/ВО-1л58-2017-0973_orig.jpg,True,ВО-1л58-2017-0973,ВО-1л58-2017,Тарелка/блюдо,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка/блюдо,тарелка,False,False,True,False,group_conflict,train_seed
16227,ВО-1л58-2017-0977,Миска,Миски серолощеной венчика фр-т,Керамика,Д=26 см,Фрагмент,"Засыпка битым кирпич. и изразцами под ""фунд-ом""",ИИМК РАН,2017.0,1361,dataset/ВО-1л58-2017-0977_orig.jpg,cu_data/dataset/ВО-1л58-2017-0977_orig.jpg,True,ВО-1л58-2017-0977,ВО-1л58-2017,Миска,миска,Керамика,керамика,Фрагмент,фрагмент,Миска,миска,False,False,True,False,group_conflict,train_seed
