Unnamed: 0,code,name,description,material,size,fragm,cultlayer,execorg,survyear,row_id,image_file,image_abs,image_exists,artifact_id,group_key,name_raw,name_norm,material_raw,material_norm,fragm_raw,fragm_norm,raw_label,norm_label,label_is_missing,label_is_uncertain,group_has_conflict,is_very_rare,quality_flag,split
10757,Нц-46-230,Блюдце,Блюдца фарфорового с полихромной росписью внутри придонной части фр-т,Фарфор,D6 см,Фрагмент,Шлак,,,829,dataset/Нц-46-230_orig.jpg,cu_data/dataset/Нц-46-230_orig.jpg,True,Нц-46-230,Нц-46-230,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,False,False,ok,pool_candidate
10848,Нц-46-422,Блюдце,Блюдца фарфорового профиля клейменного фр-т (красное надглазурное клеймо «Т-ва  М.С. Кузнецова» Р.Ф.),Фарфор,"D7,4 см",Фрагмент,Шлак,,,843,dataset/Нц-46-422_orig.jpg,cu_data/dataset/Нц-46-422_orig.jpg,True,Нц-46-422,Нц-46-422,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,False,False,ok,pool_candidate
10898,Нц-46-593,Тарелка,Тарелки фаянсовой с зеленой росписью по белой поливе внутри и белой поливой снаружи профиля фр-т,Фаянс,"9,5+ х 6+ х 0,3 см",Фрагмент,Шлак,,,848,dataset/Нц-46-593_orig.jpg,cu_data/dataset/Нц-46-593_orig.jpg,True,Нц-46-593,Нц-46-593,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,False,False,ok,pool_candidate
10910,Нц-46-727,Тарелка,Тарелки фаянсовой с полихромной росписью края по белой поливе внутри и с белой поливой снаружи края рельефного фр-т,Фаянс,"10+ х 5,5+ см",Фрагмент,Шлак,,,849,dataset/Нц-46-727_orig.jpg,cu_data/dataset/Нц-46-727_orig.jpg,True,Нц-46-727,Нц-46-727,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,False,False,ok,pool_candidate
10981,Нц-47-324,Изразец,Изразца красноглиняного орнаментированного с черной поливой фр-т,Глина,,Фрагмент,,,,851,dataset/Нц-47-324_orig.jpg,cu_data/dataset/Нц-47-324_orig.jpg,True,Нц-47-324,Нц-47-324,Изразец,изразец,Глина,глина,Фрагмент,фрагмент,Изразец,изразец,False,False,False,False,ok,pool_candidate
11189,Нц-48-217,Миска,Миски  красноглиняной со сливом темно-серебристой поливой снаружи и внутри профиль,Керамика,D23 см,Фрагмент,"Темно-серая гумусированная супесь/ гориз.6, 7",,,858,dataset/Нц-48-217_orig.jpg,cu_data/dataset/Нц-48-217_orig.jpg,True,Нц-48-217,Нц-48-217,Миска,миска,Керамика,керамика,Фрагмент,фрагмент,Миска,миска,False,False,False,False,ok,pool_candidate
11353,Нц-49-074,Тарелка,Тарелки красноглиняной с ангобом снаружи и коричневой и желтой поливой внутри фр-т,Керамика,D16 см,Фрагмент,Строительный мусор/ гориз.1,,,870,dataset/Нц-49-074_orig.jpg,cu_data/dataset/Нц-49-074_orig.jpg,True,Нц-49-074,Нц-49-074,Тарелка,тарелка,Керамика,керамика,Фрагмент,фрагмент,Тарелка,тарелка,False,False,False,False,ok,pool_candidate
11388,Нц-49-166,Тарелка,Тарелки фаянсовой рельефной с желтой поливой фр-т,Фаянс,D15 см,Фрагмент,Щепа/ гориз.2,,,872,dataset/Нц-49-166_orig.jpg,cu_data/dataset/Нц-49-166_orig.jpg,True,Нц-49-166,Нц-49-166,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,False,False,ok,pool_candidate
11542,Нц-52-221,Изразец,Изразца красноглиняного орнаментированного с коричневой поливой фр-т,Керамика,18.6 х 18.6 х 6.2 см,Фрагмент,Строительный мусор/ гориз.1,,,881,dataset/Нц-52-221_orig.jpg,cu_data/dataset/Нц-52-221_orig.jpg,True,Нц-52-221,Нц-52-221,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,False,False,ok,pool_candidate
11619,Нц-52-514,Изразец,Изразца красноглиняного с голубым орнаментом по белой поливе фр-т,Керамика,27.8 х 11.6 х 5 см,Фрагмент,Строительный мусор/ гориз.1,,,887,dataset/Нц-52-514_orig.jpg,cu_data/dataset/Нц-52-514_orig.jpg,True,Нц-52-514,Нц-52-514,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,False,False,ok,pool_candidate
11672,Нц-53-067,Изразец,Изразца красноглиняного рамочного с коричневой поливой снаружи угловой части с румпой фр-т ,Керамика,"6,5+ х 4+ см",Фрагмент,Супесь светло-серая/ гориз.3,,,890,dataset/Нц-53-067_orig.jpg,cu_data/dataset/Нц-53-067_orig.jpg,True,Нц-53-067,Нц-53-067,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,False,False,ok,pool_candidate
11718,Нц-53-349,Тарелка,Тарелки фаянсовой с рисунком и порнаментом по краю профиль ,Фаянс,D9 см,Фрагмент,Строительный мусор/ гориз.2,,,891,dataset/Нц-53-349_orig.jpg,cu_data/dataset/Нц-53-349_orig.jpg,True,Нц-53-349,Нц-53-349,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,False,False,ok,pool_candidate
813,БП11-Р01-тех-0060,Изразец,Изразца (карниз) красноглиняного с белой поливой фр-т,Керамика,"16,8+х12х8,3 см",Фрагмент,Горизонт техноген/ внутри дома,,,73,dataset/БП11-Р01-тех-0060_orig.jpg,cu_data/dataset/БП11-Р01-тех-0060_orig.jpg,True,БП11-Р01-тех-0060,БП11-Р01-тех,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,test_open
474,БП11-Р01-тех-0061,Изразец,Изразца светлоглиняного орнаментированного с белой поливой и полихромной росписью фр-т,Керамика,"11,5+х7,8+х 5 см",Фрагмент,Горизонт техноген/ внутри дома,,,56,dataset/БП11-Р01-тех-0061_orig.jpg,cu_data/dataset/БП11-Р01-тех-0061_orig.jpg,True,БП11-Р01-тех-0061,БП11-Р01-тех,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,test_open
435,БП11-Р01-тех-0069,Крышка,Сосуда фаянсового крышка,Фаянс,"Д7,5 см",Целый,Горизонт техноген/ внутри дома,,,53,dataset/БП11-Р01-тех-0069_orig.jpg,cu_data/dataset/БП11-Р01-тех-0069_orig.jpg,True,БП11-Р01-тех-0069,БП11-Р01-тех,Крышка,крышка,Фаянс,фаянс,Целый,целый,Крышка,крышка,False,False,True,False,group_conflict,test_open
664,БП11-Р01-тех-0381,Тарелка,Тарелки красноглиняной с коричневой поливой снаружи и зеленой поливой внутри с рельефным орнаментом края фр-т,Керамика,,Фрагмент,Горизонт техноген,,,66,dataset/БП11-Р01-тех-0381_orig.jpg,cu_data/dataset/БП11-Р01-тех-0381_orig.jpg,True,БП11-Р01-тех-0381,БП11-Р01-тех,Тарелка,тарелка,Керамика,керамика,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,test_open
895,БП11-Р01-тех-0394,Тарелка,Тарелки фаянсовой края фр-т,Фаянс,Д30 см,Фрагмент,Горизонт техноген,,,76,dataset/БП11-Р01-тех-0394_orig.jpg,cu_data/dataset/БП11-Р01-тех-0394_orig.jpg,True,БП11-Р01-тех-0394,БП11-Р01-тех,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,test_open
709,БП11-Р01-тех-0421,Тарелка,Тарелки красноглиняной с росписью профиль,Керамика,Д25 см,Фрагмент,Горизонт техноген,,,67,dataset/БП11-Р01-тех-0421_orig.jpg,cu_data/dataset/БП11-Р01-тех-0421_orig.jpg,True,БП11-Р01-тех-0421,БП11-Р01-тех,Тарелка,тарелка,Керамика,керамика,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,test_open
584,БП11-Р01-тех-0443,Изразец,Изразца красноглиняного орнаментированного с белой поливой и желтой росписью фр-т,Керамика,,Фрагмент,Горизонт техноген,,,62,dataset/БП11-Р01-тех-0443_orig.jpg,cu_data/dataset/БП11-Р01-тех-0443_orig.jpg,True,БП11-Р01-тех-0443,БП11-Р01-тех,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,test_open
439,БП11-Р01-тех-0468,Крышка,Крышки красноглиняной края фр-т,Керамика,Д30 см,Фрагмент,Горизонт техноген,,,54,dataset/БП11-Р01-тех-0468_orig.jpg,cu_data/dataset/БП11-Р01-тех-0468_orig.jpg,True,БП11-Р01-тех-0468,БП11-Р01-тех,Крышка,крышка,Керамика,керамика,Фрагмент,фрагмент,Крышка,крышка,False,False,True,False,group_conflict,test_open
1294,БП12-Г01-1008,Изразец,Изразца красноглиняного плоского с белой поливой и кобальтовой росписью фр-т,Керамика,,Фрагмент,Горизонт 1/ темная гумусированная супесь,,,159,dataset/БП12-Г01-1008_orig.jpg,cu_data/dataset/БП12-Г01-1008_orig.jpg,True,БП12-Г01-1008,БП12-Г01-1008,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,False,False,ok,test_open
1598,БП12-Г01-5688,Тарелка,Тарелки фаянсовой с полихромной росписью и рельефным краем,Фаянс,"Д22-13; высота 3,5 см",Фрагмент,"Горизонт 1/ черная супесь, щепа, кирпичи",,,183,dataset/БП12-Г01-5688_orig.jpg,cu_data/dataset/БП12-Г01-5688_orig.jpg,True,БП12-Г01-5688,БП12-Г01-5688,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,False,False,ok,test_open
1612,БП12-Г01-5772,Крышка,Сосуда серолощеного крышки края фр-т,Серолощеная керамика,Д13 см,Фрагмент,Горизонт 1/ темно-коричневая гумусированная супесь с кирпичной крошкой,,,184,dataset/БП12-Г01-5772_orig.jpg,cu_data/dataset/БП12-Г01-5772_orig.jpg,True,БП12-Г01-5772,БП12-Г01-5772,Крышка,крышка,Серолощеная керамика,керамика,Фрагмент,фрагмент,Крышка,крышка,False,False,False,False,ok,test_open
1684,БП12-Г01-6521,Блюдце,Блюдца фарфорового с полихромной росписью и золотой окантовкой профиль,Фарфор,"Д17-9;  высота 2,5 см",Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,193,dataset/БП12-Г01-6521_orig.jpg,cu_data/dataset/БП12-Г01-6521_orig.jpg,True,БП12-Г01-6521,БП12-Г01-6521,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,False,False,ok,test_open
1692,БП12-Г01-6540,Тарелка,Тарелка фаянсовая с белой и кобальтовой поливой фрагментированная,Фаянс,"Д25-13,5; высота 3,5 см",Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,199,dataset/БП12-Г01-6540_orig.jpg,cu_data/dataset/БП12-Г01-6540_orig.jpg,True,БП12-Г01-6540,БП12-Г01-6540,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,False,False,ok,test_open
1745,БП12-Г01-7209,Изразец,Изразца красноглиняного орнаментированного с белой поливой фр-т,Керамика,,Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,205,dataset/БП12-Г01-7209_orig.jpg,cu_data/dataset/БП12-Г01-7209_orig.jpg,True,БП12-Г01-7209,БП12-Г01-7209,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,False,False,ok,test_open
1758,БП12-Г01-7263,Крышка,Сосуда фаянсового крышка фрагментированная,Фаянс,"Д19,5-17,5 см",Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,211,dataset/БП12-Г01-7263_orig.jpg,cu_data/dataset/БП12-Г01-7263_orig.jpg,True,БП12-Г01-7263,БП12-Г01-7263,Крышка,крышка,Фаянс,фаянс,Фрагмент,фрагмент,Крышка,крышка,False,False,False,False,ok,test_open
1772,БП12-Г01-7742,Крышка,Сосуда красноглиняного крышки с ручкой фр-т,Красноглиняная керамика,Д5 см,Фрагмент,Горизонт 1/ серая мешаная гумусированная супесь,,,215,dataset/БП12-Г01-7742_orig.jpg,cu_data/dataset/БП12-Г01-7742_orig.jpg,True,БП12-Г01-7742,БП12-Г01-7742,Крышка,крышка,Красноглиняная керамика,керамика,Фрагмент,фрагмент,Крышка,крышка,False,False,False,False,ok,test_open
1797,БП12-Г01-8844,Изразец,Изразца красноглиняного орнаментированного фр-т,Керамика,"44+х9,5+х5,5+ см",Фрагмент,Горизонт 1/ строительный мусор,,,221,dataset/БП12-Г01-8844_orig.jpg,cu_data/dataset/БП12-Г01-8844_orig.jpg,True,БП12-Г01-8844,БП12-Г01-8844,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,False,False,ok,test_open
1920,БП12-Г02-2791,Изразец,Изразца красноглиняного с зеленой поливой румпы фр-т,Керамика,"высота 6,7+ см",Фрагмент,Горизонт 2/ Темная гумусированная супесь с кирпичной крошкой,,,227,dataset/БП12-Г02-2791_orig.jpg,cu_data/dataset/БП12-Г02-2791_orig.jpg,True,БП12-Г02-2791,БП12-Г02-2791,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,False,False,ok,test_open
1952,БП12-Г02-3659,Блюдце,Блюдца фаянсового с росписью и с клеймом донца фр-т,Фаянс,Д9 см,Фрагмент,Горизонт 2/ Темно-коричневая гумусированная супесь с кирпичной крошкой,,,229,dataset/БП12-Г02-3659_orig.jpg,cu_data/dataset/БП12-Г02-3659_orig.jpg,True,БП12-Г02-3659,БП12-Г02-3659,Блюдце,блюдце,Фаянс,фаянс,Фрагмент,фрагмент,Блюдце,блюдце,False,False,False,False,ok,test_open
1996,БП12-Г02-3984,Блюдце,Блюдца фаянсового с кобальтовой росписью и рельефными стенками и краем профиль,Фаянс,"Д13-6; высота 2,5  см",Фрагмент,Горизонт 2/ темная гумусированная супесь со щепой и кирпичной крошкой,,,235,dataset/БП12-Г02-3984_orig.jpg,cu_data/dataset/БП12-Г02-3984_orig.jpg,True,БП12-Г02-3984,БП12-Г02-3984,Блюдце,блюдце,Фаянс,фаянс,Фрагмент,фрагмент,Блюдце,блюдце,False,False,False,False,ok,test_open
2005,БП12-Г02-4011,Тарелка,Тарелки красноглиняной с белой поливой внутри и снаружи и полихромной росписью профиль,Красноглиняная керамика,"Д23-12; высота 4,3 см",Фрагмент,Горизонт 2/ темная гумусированная супесь со щепой и кирпичной крошкой,,,236,dataset/БП12-Г02-4011_orig.jpg,cu_data/dataset/БП12-Г02-4011_orig.jpg,True,БП12-Г02-4011,БП12-Г02-4011,Тарелка,тарелка,Красноглиняная керамика,керамика,Фрагмент,фрагмент,Тарелка,тарелка,False,False,False,False,ok,test_open
2023,БП12-Г02-4189,Блюдце,Блюдца фаянсового с полихромной росписью профиля фр-т,Фаянс,Д донца 9 см,Фрагмент,Горизонт 2/ темная гумусированная супесь с кирпичной крошкой,,,238,dataset/БП12-Г02-4189_orig.jpg,cu_data/dataset/БП12-Г02-4189_orig.jpg,True,БП12-Г02-4189,БП12-Г02-4189,Блюдце,блюдце,Фаянс,фаянс,Фрагмент,фрагмент,Блюдце,блюдце,False,False,False,False,ok,test_open
2039,БП12-Г02-4270,Крышка,Сосуда красноглиняного крышки с зеленой поливой внутри и снаружи края фр-т,Красноглиняная керамика,,Фрагмент,Горизонт 2/ Темная гумусированная супесь с кирпичной крошкой,,,242,dataset/БП12-Г02-4270_orig.jpg,cu_data/dataset/БП12-Г02-4270_orig.jpg,True,БП12-Г02-4270,БП12-Г02-4270,Крышка,крышка,Красноглиняная керамика,керамика,Фрагмент,фрагмент,Крышка,крышка,False,False,False,False,ok,test_open
2092,БП12-Г02-4758,Тарелка,Тарелки фаянсовой донца фр-т,Фаянс,,Фрагмент,Горизонт 2/ Темная гумусированная супесь,,,245,dataset/БП12-Г02-4758_orig.jpg,cu_data/dataset/БП12-Г02-4758_orig.jpg,True,БП12-Г02-4758,БП12-Г02-4758,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,False,False,ok,test_open
2105,БП12-Г02-5150,Крышка,Сосуда белоглиняного с коричневой поливой снаружи крышки ручка,Белоглиняная керамика,"Д4,6 см",Фрагмент,Горизонт 2/ темная гумусированная супесь,,,246,dataset/БП12-Г02-5150_orig.jpg,cu_data/dataset/БП12-Г02-5150_orig.jpg,True,БП12-Г02-5150,БП12-Г02-5150,Крышка,крышка,Белоглиняная керамика,керамика,Фрагмент,фрагмент,Крышка,крышка,False,False,False,False,ok,test_open
2115,БП12-Г02-5276,Тарелка,Тарелки фаянсовой с росписью донца фр-т,Фаянс,,Фрагмент,Горизонт 2/ серая мешаная супесь. Перекоп,,,249,dataset/БП12-Г02-5276_orig.jpg,cu_data/dataset/БП12-Г02-5276_orig.jpg,True,БП12-Г02-5276,БП12-Г02-5276,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,False,False,ok,test_open
2220,БП12-Г02-8020,Изразец,Изразца красноглиняного плоского с зеленой поливой фр-т,Красноглиняная керамика,"10,5+х9,5+х7,5 см",Фрагмент,Горизонт 2/ темная гумусированная супесь,,,252,dataset/БП12-Г02-8020_orig.jpg,cu_data/dataset/БП12-Г02-8020_orig.jpg,True,БП12-Г02-8020,БП12-Г02-8020,Изразец,изразец,Красноглиняная керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,False,False,ok,test_open
2229,БП12-Т01-8069,Тарелка,Тарелки фаянсовой донца с клеймом фр-т,Фаянс,,Фрагмент,,,,254,dataset/БП12-Т01-8069_orig.jpg,cu_data/dataset/БП12-Т01-8069_orig.jpg,True,БП12-Т01-8069,БП12-Т01-8069,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,False,False,ok,test_open
2277,Заг11-ш01-Г01-055,Изразец,Изразца красноглиняного с белой поливой и кобальтовой росписью фр-т,Керамика,,Фрагмент,Гориз.1,ИИМК РАН,2011.0,259,dataset/Заг11-ш01-Г01-055_orig.jpg,cu_data/dataset/Заг11-ш01-Г01-055_orig.jpg,True,Заг11-ш01-Г01-055,Заг11-ш01-Г01,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,False,False,ok,test_open
3623,КБ-2014-Р4-081,Тарелка,"Тарелки фарфоровой с орнаментом внутри и подглазурным клеймом снаружи ""Н"" дна фрагмент",Фарфор,D7 см,Фрагмент,Слой 3,ИИМК РАН,2014.0,399,dataset/КБ-2014-Р4-081_orig.jpg,cu_data/dataset/КБ-2014-Р4-081_orig.jpg,True,КБ-2014-Р4-081,КБ-2014-Р4,Тарелка,тарелка,Фарфор,фарфор,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,test_open
3670,КБ-2014-Р4-248,Блюдце,"Блюдца фарфорового с цветочным орнаментом внутри и клеймом снаружи на дне ""Тво МСКУЗНЕЦОВА"" фрагмент",Фарфор,D14 см,Фрагмент,Слой 3,ИИМК РАН,2014.0,400,dataset/КБ-2014-Р4-248_orig.jpg,cu_data/dataset/КБ-2014-Р4-248_orig.jpg,True,КБ-2014-Р4-248,КБ-2014-Р4,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,test_open
3671,КБ-2014-Р4-250,Блюдце,"Блюдца фарфорового с цветочным орнаментом внутри и клеймом снаружи на дне ""Тво М.С.КУЗНЕЦОВА"" фрагмент",Фарфор,"D14,5 см",Фрагмент,Слой 3,ИИМК РАН,2014.0,401,dataset/КБ-2014-Р4-250_orig.jpg,cu_data/dataset/КБ-2014-Р4-250_orig.jpg,True,КБ-2014-Р4-250,КБ-2014-Р4,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,test_open
3691,КБ-2014-Р4-307,Блюдце,"Блюдца фарфорового фрагмент на дне клеймо в круге ""ВР"" ниже ""КУЗНЕЦОВА"" фрагмент",Фарфор,D14 см,Фрагмент,Слой 3,ИИМК РАН,2014.0,402,dataset/КБ-2014-Р4-307_orig.jpg,cu_data/dataset/КБ-2014-Р4-307_orig.jpg,True,КБ-2014-Р4-307,КБ-2014-Р4,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,test_open
3702,КБ-2014-Р4-368,Блюдце,"Блюдца фарфорового с цветочным рисунком внутри и клеймом ""красный фарфорист село грузино"" фрагмент",Фарфор,D 15  см,Фрагмент,Слой 3,ИИМК РАН,2014.0,403,dataset/КБ-2014-Р4-368_orig.jpg,cu_data/dataset/КБ-2014-Р4-368_orig.jpg,True,КБ-2014-Р4-368,КБ-2014-Р4,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,test_open
3708,КБ-2014-Р4-375,Блюдце,"Блюдца фарфорового с надписью внутри ""…ою жену."" фрагмент",Фарфор,D 7 см,Фрагмент,Слой 3,ИИМК РАН,2014.0,404,dataset/КБ-2014-Р4-375_orig.jpg,cu_data/dataset/КБ-2014-Р4-375_orig.jpg,True,КБ-2014-Р4-375,КБ-2014-Р4,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,test_open
3713,КБ-2014-Р4-389,Блюдце,"Блюдца фарфорового с клеймом на дне ""Т-во М.С.КУЗНЕЦОВА РИГА"" фрагмент",Фарфор,"D7,3 см",Фрагмент,Слой 3,ИИМК РАН,2014.0,405,dataset/КБ-2014-Р4-389_orig.jpg,cu_data/dataset/КБ-2014-Р4-389_orig.jpg,True,КБ-2014-Р4-389,КБ-2014-Р4,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,test_open
3719,КБ-2014-Р4-424,Миска,"Миска фаянсовая на дне клеймо ""М.С.КУЗНЕЦОВА. Въ г. Ригъ""",Фаянс,D8 см,Целый,Слой 3,ИИМК РАН,2014.0,406,dataset/КБ-2014-Р4-424_orig.jpg,cu_data/dataset/КБ-2014-Р4-424_orig.jpg,True,КБ-2014-Р4-424,КБ-2014-Р4,Миска,миска,Фаянс,фаянс,Целый,целый,Миска,миска,False,False,True,False,group_conflict,test_open
3722,КБ-2014-Р4-438,Тарелка,"Тарелки фарфоровой с цветочным рисунком внутри и клеймом на дне снаружи  перекрещенные  мечи точка  ""ВI."" фрагмент",Фарфор,"D8,5 см",Фрагмент,Слой 3,ИИМК РАН,2014.0,407,dataset/КБ-2014-Р4-438_orig.jpg,cu_data/dataset/КБ-2014-Р4-438_orig.jpg,True,КБ-2014-Р4-438,КБ-2014-Р4,Тарелка,тарелка,Фарфор,фарфор,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,test_open
3727,КБ-2014-Р4-462,Изразец,Изразец печной красноглиняный с кобальтовой росписью по белой поливе,Глина,,Целый,Слой 5в,ИИМК РАН,2014.0,408,dataset/КБ-2014-Р4-462_orig.jpg,cu_data/dataset/КБ-2014-Р4-462_orig.jpg,True,КБ-2014-Р4-462,КБ-2014-Р4,Изразец,изразец,Глина,глина,Целый,целый,Изразец,изразец,False,False,True,False,group_conflict,test_open
3736,КБ-2014-Р4-494,Тарелка,"Тарелки фарфоровой с цветочным рисунком внутри и клеймом на дне снаружи  ""G"" дна фрагмент",Фарфор,"5,5х7 см",Фрагмент,Слой 5б,ИИМК РАН,2014.0,409,dataset/КБ-2014-Р4-494_orig.jpg,cu_data/dataset/КБ-2014-Р4-494_orig.jpg,True,КБ-2014-Р4-494,КБ-2014-Р4,Тарелка,тарелка,Фарфор,фарфор,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,test_open
3737,КБ-2014-Р4-495,Изразец,Изразца красноглиняного с белой поливой и кобальтовой пейзажной росписью лицевой платины фрагмент,Глина,16х8х3 см,Фрагмент,Слой 5б,ИИМК РАН,2014.0,410,dataset/КБ-2014-Р4-495_orig.jpg,cu_data/dataset/КБ-2014-Р4-495_orig.jpg,True,КБ-2014-Р4-495,КБ-2014-Р4,Изразец,изразец,Глина,глина,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,test_open
3742,КБ-2014-Р4-508,Блюдце,"Блюдца фарфорового с с кобальтовым орнаментом по краю внутри и с клеймом снаружи на дне в овале по центру ""ВЪ СПБ"" по кругу ""В.С.САВЕЛЬЕВЪГОСТИНЫЙДВОРЪ"" изображение герба фрагмент",Фарфор,D15 см,Фрагмент,Слой 1,ИИМК РАН,2014.0,411,dataset/КБ-2014-Р4-508_orig.jpg,cu_data/dataset/КБ-2014-Р4-508_orig.jpg,True,КБ-2014-Р4-508,КБ-2014-Р4,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,test_open
3749,КБ-2014-Р4-517,Тарелка,"Тарелки фаянсовый с цветочным рисунком внутри и клеймом синей краской снаружи  изображение герба ""фабрики гарднеръ"" фрагмент",Фаянс,5х6 см,Фрагмент,Слой 1,ИИМК РАН,2014.0,412,dataset/КБ-2014-Р4-517_orig.jpg,cu_data/dataset/КБ-2014-Р4-517_orig.jpg,True,КБ-2014-Р4-517,КБ-2014-Р4,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,test_open
3773,КБ-2014-Р4-551,Миска,"Миски фаянсовой на дне процарапан номер ""870"" придонной части фрагмент",Фаянс,D8 см,Фрагмент,Слой 5б,ИИМК РАН,2014.0,413,dataset/КБ-2014-Р4-551_orig.jpg,cu_data/dataset/КБ-2014-Р4-551_orig.jpg,True,КБ-2014-Р4-551,КБ-2014-Р4,Миска,миска,Фаянс,фаянс,Фрагмент,фрагмент,Миска,миска,False,False,True,False,group_conflict,test_open
3775,КБ-2014-Р4-571,Тарелка,"Тарелки фарфоровой профиля фрагмент на вдавленное клеймо герб ""М .С. КУЗНЕЦОВА 4""",Фарфор,D11.5 см,Фрагмент,Слой 1,ИИМК РАН,2014.0,414,dataset/КБ-2014-Р4-571_orig.jpg,cu_data/dataset/КБ-2014-Р4-571_orig.jpg,True,КБ-2014-Р4-571,КБ-2014-Р4,Тарелка,тарелка,Фарфор,фарфор,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,test_open
3782,КБ-2014-Р4-581,Блюдце,"Блюдца фарфорового с растительным точечным рисунком внутри на дне клеймо ""VILLEROY&BOC….DRESDEN""",Фарфор,D9 см,Целый,Слой 1,ИИМК РАН,2014.0,415,dataset/КБ-2014-Р4-581_orig.jpg,cu_data/dataset/КБ-2014-Р4-581_orig.jpg,True,КБ-2014-Р4-581,КБ-2014-Р4,Блюдце,блюдце,Фарфор,фарфор,Целый,целый,Блюдце,блюдце,False,False,True,False,group_conflict,test_open
